hard,DFS,41,81,0.0005593299865722656
hard,BFS,41,105,0.0009095668792724609
hard,BFS,0,23,0.0003628730773925781
hard,BFS,22,70,0.0008769035339355469
hard,BFS,41,104,0.0008854866027832031
Easy,BFS,9,15,0.00024771690368652344
Easy,DFS,9,9,0.00016689300537109375
Easy,UCS,9,15,0.00026488304138183594
Easy,UCS,3,5,0.00010609626770019531
Easy,UCS,6,17,0.00018739700317382812
Easy,A*,6,6,0.00021266937255859375
Easy,A*,9,9,0.00014591217041015625
Easy,GBFS,9,9,0.0002002716064453125
Easy,IDDFS,9,49,0.000370025634765625
Easy,IDDFS,13,113,0.0006768703460693359
Easy,BFS,13,22,0.00021028518676757812
Easy,DFS,13,29,0.00023508071899414062
Easy,UCS,13,25,0.0002810955047607422
Easy,A*,13,15,0.000225067138671875
Easy,A*,13,15,0.00023293495178222656
Easy,GBFS,13,16,0.0003294944763183594
Easy,IDDFS,13,113,0.0007259845733642578
hard,IDDFS,0,919,0.005173921585083008
hard,BFS,0,23,0.0001888275146484375
hard,BFS,22,70,0.0004756450653076172
hard,DFS,22,62,0.0004417896270751953
hard,UCS,22,70,0.0006620883941650391
hard,DFS,22,62,0.00040459632873535156
hard,BFS,22,70,0.0004696846008300781
hard,DFS,22,62,0.00043702125549316406
hard,BFS,22,70,0.0004911422729492188
hard,UCS,22,70,0.0006811618804931641
hard,A*,22,35,0.0004329681396484375
hard,GBFS,22,22,0.0002453327178955078
hard,IDDFS,22,556,0.0029981136322021484
hard,DFS,22,62,0.0004248619079589844
hard,A*,22,35,0.0003955364227294922
hard,BFS,22,70,0.0004191398620605469
hard,IDDFS,22,556,0.0030930042266845703
hard,IDDFS,22,556,0.0030639171600341797
hard,IDDFS,0,984,0.005773305892944336
hard,IDDFS,22,556,0.003007650375366211
hard,A*,22,38,0.0004909038543701172
hard,GBFS,22,22,0.0002791881561279297
hard,UCS,22,70,0.0005805492401123047
hard,DFS,22,62,0.00042557716369628906
hard,BFS,22,70,0.0004513263702392578
Easy,BFS,13,22,0.00017595291137695312
hard,BFS,0,23,0.00018548965454101562
hard,BFS,16,69,0.0005488395690917969
hard,BFS,16,69,0.0004980564117431641
hard,A*,16,17,0.00022745132446289062
hard,A*,16,32,0.0003905296325683594
hard,UCS,16,67,0.0006144046783447266
hard,DFS,46,100,0.0007576942443847656
hard,BFS,16,67,0.0004754066467285156
hard,GBFS,16,23,0.0002617835998535156
hard,IDDFS,16,460,0.0025784969329833984
hard,IDDFS,16,460,0.0024824142456054688
hard,IDDFS,20,447,0.0024242401123046875
hard,IDDFS,42,2249,0.012530803680419922
hard,GBFS,62,72,0.0007297992706298828
hard,A*,42,106,0.0011076927185058594
hard,DFS,42,82,0.0005626678466796875
hard,BFS,42,106,0.0008018016815185547
Easy,BFS,13,22,0.00017714500427246094
Easy,BFS,9,15,0.00011348724365234375
hard,BFS,0,23,0.0001671314239501953
hard,BFS,22,70,0.00045037269592285156
hard,UCS,22,70,0.0006363391876220703
hard,UCS,41,105,0.0009572505950927734
Easy,UCS,13,25,0.00028586387634277344
Easy,UCS,13,25,0.0002713203430175781
Easy,UCS,9,15,0.00018262863159179688
Easy,UCS,13,25,0.0002560615539550781
hard,UCS,0,23,0.00024509429931640625
hard,UCS,22,70,0.0006463527679443359
hard,UCS,22,70,0.0006482601165771484
hard,UCS,22,70,0.0006589889526367188
hard,UCS,22,70,0.000659942626953125
hard,UCS,0,23,0.00023603439331054688
hard,UCS,0,23,0.0002307891845703125
hard,DFS,0,24,0.00019979476928710938
hard,IDDFS,0,919,0.0052874088287353516
hard,IDDFS,0,919,0.005519866943359375
hard,IDDFS,0,919,0.004675865173339844
hard,IDDFS,22,556,0.0020210742950439453
Easy,DFS,9,9,0.00013184547424316406
Easy,DFS,13,29,0.000225067138671875
hard,DFS,0,24,0.00011730194091796875
hard,DFS,22,62,0.0003943443298339844
hard,BFS,22,70,0.0005519390106201172
hard,IDDFS,22,556,0.003183603286743164
